ID_Cliente,ID_Territorio,ID_Bodega,ID_SKU,Familia_SKU,Cantidad_Facturada,Monto_Facturado $,Fecha_Pedido,Fecha_Entrega
01001,1,001,23007.0,,1300.0,,2019-05-20,2019-05-23
01001,1,001,23020.0,,300.0,,2019-05-20,2019-05-24
01001,1,001,23004.0,,1125.0,,2019-05-20,2019-05-23
01001,1,001,23020.0,,-50.0,,2019-05-20,2019-05-22
01001,1,001,23003.0,,-4950.0,,2019-05-20,2019-05-22
01001,1,001,23007.0,,-4950.0,,2019-05-20,2019-05-22
01001,1,001,23008.0,,-8250.0,,2019-05-20,2019-05-24
01045,3,001,23007.0,,13200.0,,2019-05-20,2019-05-22
01045,3,001,23003.0,,13200.0,,2019-05-20,2019-05-22
01135,3,001,23001.0,,11550.0,,2019-05-20,2019-05-25
01045,3,001,23008.0,,8250.0,,2019-05-20,2019-05-23
01255,3,001,23007.0,,6350.0,,2019-05-20,2019-05-24
01045,3,001,23005.0,,8250.0,,2019-05-20,2019-05-22
01045,3,001,23005.0,,8250.0,,2019-05-20,2019-05-25
01045,3,001,23008.0,,6600.0,,2019-05-20,2019-05-25
01247,3,001,23005.0,,6600.0,,2019-05-20,2019-05-24
01255,3,001,23005.0,,4950.0,,2019-05-20,2019-05-22
01045,3,001,23005.0,,4950.0,,2019-05-20,2019-05-23
01045,3,001,23025.0,,3300.0,,2019-05-20,2019-05-22
01283,3,001,23003.0,,3300.0,,2019-05-20,2019-05-25
01255,3,001,23005.0,,3300.0,,2019-05-20,2019-05-24
01045,3,001,23005.0,,3300.0,,2019-05-20,2019-05-25
01135,3,001,23001.0,,3300.0,,2019-05-20,2019-05-22
01256,3,001,23007.0,,1700.0,,2019-05-20,2019-05-25
01255,3,001,23007.0,,1650.0,,2019-05-20,2019-05-25
01045,3,001,23013.0,,1650.0,,2019-05-20,2019-05-22
01258,3,001,23005.0,,1950.0,,2019-05-20,2019-05-22
01045,3,001,23003.0,,1650.0,,2019-05-20,2019-05-25
01045,3,001,23005.0,,1650.0,,2019-05-20,2019-05-22
01135,3,001,23001.0,,1650.0,,2019-05-20,2019-05-22
01135,3,001,23001.0,,1650.0,,2019-05-20,2019-05-23
01247,3,001,23005.0,,950.0,,2019-05-20,2019-05-24
01045,3,001,23025.0,,450.0,,2019-05-20,2019-05-25
01258,3,001,23005.0,,100.0,,2019-05-20,2019-05-25
01258,3,001,23005.0,,50.0,,2019-05-20,2019-05-25
01070,4,001,23029.0,,19800.0,,2019-05-20,2019-05-22
01070,4,001,23029.0,,18150.0,,2019-05-20,2019-05-24
01070,4,001,23029.0,,4950.0,,2019-05-20,2019-05-24
01070,4,001,23029.0,,4950.0,,2019-05-20,2019-05-25
01070,4,001,23029.0,,3300.0,,2019-05-20,2019-05-25
01070,4,001,23029.0,,1650.0,,2019-05-20,2019-05-24
01093,4,001,23020.0,,400.0,,2019-05-20,2019-05-22
01168,4,002,23020.0,,180.0,,2019-05-20,2019-05-25
01009,5,001,23012.0,,9900.0,,2019-05-20,2019-05-24
01009,5,001,23004.0,,14850.0,,2019-05-20,2019-05-24
01009,5,001,23007.0,,6600.0,,2019-05-20,2019-05-25
01009,5,001,23007.0,,6600.0,,2019-05-20,2019-05-22
01009,5,001,23005.0,,6600.0,,2019-05-20,2019-05-25
01016,5,001,23001.0,,6600.0,,2019-05-20,2019-05-24
01038,5,002,23006.0,,5000.0,,2019-05-20,2019-05-22
01009,5,001,23017.0,,3300.0,,2019-05-20,2019-05-23
01009,5,001,23008.0,,3300.0,,2019-05-20,2019-05-23
01016,5,001,23003.0,,3300.0,,2019-05-20,2019-05-25
01038,5,002,23028.0,,1250.0,,2019-05-20,2019-05-24
01038,5,002,23006.0,,3300.0,,2019-05-20,2019-05-24
01016,5,001,23001.0,,3300.0,,2019-05-20,2019-05-23
01009,5,001,23011.0,,1650.0,,2019-05-20,2019-05-25
01038,5,002,23005.0,,2300.0,,2019-05-20,2019-05-22
01009,5,001,23007.0,,1650.0,,2019-05-20,2019-05-25
01016,5,001,23003.0,,1650.0,,2019-05-20,2019-05-23
01038,5,002,23005.0,,1500.0,,2019-05-20,2019-05-23
01015,5,001,23009.0,,1650.0,,2019-05-20,2019-05-22
01284,5,002,23013.0,,1000.0,,2019-05-20,2019-05-24
01015,5,001,23009.0,,1625.0,,2019-05-20,2019-05-23
01038,5,002,23028.0,,250.0,,2019-05-20,2019-05-22
01266,5,002,23007.0,,500.0,,2019-05-20,2019-05-25
01266,5,002,23013.0,,250.0,,2019-05-20,2019-05-23
01038,5,002,23020.0,,60.0,,2019-05-20,2019-05-25
01014,6,001,23004.0,,8250.0,,2019-05-20,2019-05-22
01028,6,002,23003.0,,5000.0,,2019-05-20,2019-05-23
01028,6,002,23004.0,,3450.0,,2019-05-20,2019-05-25
01112,6,002,23009.0,,3250.0,,2019-05-20,2019-05-25
01014,6,001,23007.0,,1650.0,,2019-05-20,2019-05-25
01014,6,001,23007.0,,1650.0,,2019-05-20,2019-05-24
01107,6,002,23004.0,,1650.0,,2019-05-20,2019-05-25
01112,6,002,23008.0,,1250.0,,2019-05-20,2019-05-25
01014,6,001,23004.0,,1650.0,,2019-05-20,2019-05-25
01014,6,001,23001.0,,1650.0,,2019-05-20,2019-05-23
01107,6,002,23003.0,,1075.0,,2019-05-20,2019-05-23
01112,6,002,23023.0,,1250.0,,2019-05-20,2019-05-25
01112,6,002,23007.0,,750.0,,2019-05-20,2019-05-25
01107,6,002,23004.0,,850.0,,2019-05-20,2019-05-23
01017,7,001,23008.0,,18150.0,,2019-05-20,2019-05-25
01167,7,001,23003.0,,14850.0,,2019-05-20,2019-05-22
01044,7,001,23003.0,,13200.0,,2019-05-20,2019-05-24
01167,7,001,23003.0,,9900.0,,2019-05-20,2019-05-22
01106,7,002,23030.0,,7125.0,,2019-05-20,2019-05-22
01167,7,001,23003.0,,9800.0,,2019-05-20,2019-05-25
01029,7,002,23005.0,,11250.0,,2019-05-20,2019-05-23
01167,7,001,23003.0,,8250.0,,2019-05-20,2019-05-22
01029,7,002,23007.0,,7000.0,,2019-05-20,2019-05-22
01106,7,002,23003.0,,6575.0,,2019-05-20,2019-05-25
01044,7,001,23011.0,,3300.0,,2019-05-20,2019-05-22
01106,7,002,23012.0,,2950.0,,2019-05-20,2019-05-22
01029,7,001,23005.0,,3350.0,,2019-05-20,2019-05-22
01044,7,001,23012.0,,1650.0,,2019-05-20,2019-05-25
01029,7,002,23005.0,,2500.0,,2019-05-20,2019-05-25
01029,7,001,23005.0,,1650.0,,2019-05-20,2019-05-24
01029,7,002,23005.0,,1250.0,,2019-05-20,2019-05-25
01029,7,001,23007.0,,450.0,,2019-05-20,2019-05-24
01085,8,001,23007.0,,29700.0,,2019-05-20,2019-05-25
01040,8,001,23003.0,,14850.0,,2019-05-20,2019-05-24
01046,8,001,23017.0,,11550.0,,2019-05-20,2019-05-25
01046,8,001,23017.0,,9900.0,,2019-05-20,2019-05-24
01109,8,002,23005.0,,8800.0,,2019-05-20,2019-05-24
01109,8,002,23005.0,,4950.0,,2019-05-20,2019-05-23
01085,8,001,23020.0,,1000.0,,2019-05-20,2019-05-23
01032,8,001,23007.0,,3300.0,,2019-05-20,2019-05-24
01109,8,002,23017.0,,3300.0,,2019-05-20,2019-05-22
01040,8,001,23003.0,,3300.0,,2019-05-20,2019-05-23
01046,8,001,23012.0,,1650.0,,2019-05-20,2019-05-25
01040,8,001,23003.0,,1650.0,,2019-05-20,2019-05-23
01057,8,001,23005.0,,1650.0,,2019-05-20,2019-05-24
01057,8,001,23005.0,,1650.0,,2019-05-20,2019-05-25
01057,8,001,23005.0,,1650.0,,2019-05-20,2019-05-24
01057,8,001,23005.0,,1650.0,,2019-05-20,2019-05-24
01109,8,002,23017.0,,1150.0,,2019-05-20,2019-05-25
01046,8,001,23012.0,,850.0,,2019-05-20,2019-05-25
01120,8,001,23006.0,,850.0,,2019-05-20,2019-05-22
01085,8,001,23019.0,,170.0,,2019-05-20,2019-05-23
01085,8,001,23019.0,,150.0,,2019-05-20,2019-05-23
01057,8,001,23006.0,,375.0,,2019-05-20,2019-05-25
01109,8,002,23017.0,,250.0,,2019-05-20,2019-05-24
01120,8,001,23006.0,,175.0,,2019-05-20,2019-05-23
01001,1,001,23003.0,,26400.0,,2019-05-21,2019-05-26
01133,1,001,23008.0,,15000.0,,2019-05-21,2019-05-23
01221,1,001,23027.0,,15000.0,,2019-05-21,2019-05-23
01001,1,001,23004.0,,18150.0,,2019-05-21,2019-05-24
01228,1,001,23007.0,,13150.0,,2019-05-21,2019-05-24
01001,1,001,23001.0,,9900.0,,2019-05-21,2019-05-23
01228,1,001,23027.0,,6675.0,,2019-05-21,2019-05-26
01221,1,001,23007.0,,4950.0,,2019-05-21,2019-05-24
01001,1,001,23007.0,,4950.0,,2019-05-21,2019-05-23
01001,1,001,23007.0,,4950.0,,2019-05-21,2019-05-26
01001,1,001,23003.0,,4950.0,,2019-05-21,2019-05-23
01001,1,001,23004.0,,3300.0,,2019-05-21,2019-05-24
01237,1,002,23011.0,,1750.0,,2019-05-21,2019-05-24
01001,1,001,23001.0,,3300.0,,2019-05-21,2019-05-26
01228,1,001,23013.0,,1650.0,,2019-05-21,2019-05-23
01001,1,001,23007.0,,1650.0,,2019-05-21,2019-05-26
01119,1,001,23006.0,,1650.0,,2019-05-21,2019-05-25
01119,1,001,23006.0,,1650.0,,2019-05-21,2019-05-26
01119,1,001,23006.0,,1650.0,,2019-05-21,2019-05-26
01119,1,001,23005.0,,1650.0,,2019-05-21,2019-05-26
01001,1,001,23007.0,,1300.0,,2019-05-21,2019-05-25
01221,1,001,23007.0,,1300.0,,2019-05-21,2019-05-24
01138,1,002,23012.0,,1000.0,,2019-05-21,2019-05-26
01001,1,001,23001.0,,1650.0,,2019-05-21,2019-05-23
01001,1,001,23001.0,,1650.0,,2019-05-21,2019-05-23
01119,1,001,23020.0,,300.0,,2019-05-21,2019-05-24
01228,1,001,23027.0,,1125.0,,2019-05-21,2019-05-26
01001,1,001,23004.0,,1125.0,,2019-05-21,2019-05-24
01001,1,001,23007.0,,625.0,,2019-05-21,2019-05-25
01001,1,001,23004.0,,450.0,,2019-05-21,2019-05-24
01021,3,001,23029.0,,4900.0,,2019-05-21,2019-05-25
01054,3,001,23003.0,,4950.0,,2019-05-21,2019-05-23
01154,3,001,23005.0,,4950.0,,2019-05-21,2019-05-26
01030,3,001,23013.0,,3350.0,,2019-05-21,2019-05-25
01021,3,001,23029.0,,2225.0,,2019-05-21,2019-05-26
01030,3,001,23007.0,,1750.0,,2019-05-21,2019-05-23
01054,3,001,23007.0,,1650.0,,2019-05-21,2019-05-24
01021,3,001,23011.0,,1250.0,,2019-05-21,2019-05-25
01054,3,001,23003.0,,1650.0,,2019-05-21,2019-05-26
01054,3,001,23003.0,,1650.0,,2019-05-21,2019-05-25
01021,3,001,23003.0,,1575.0,,2019-05-21,2019-05-26
01054,3,001,23005.0,,1650.0,,2019-05-21,2019-05-24
01054,3,001,23005.0,,1650.0,,2019-05-21,2019-05-26
01021,3,001,23005.0,,1650.0,,2019-05-21,2019-05-26
01021,3,001,23005.0,,1650.0,,2019-05-21,2019-05-23
01054,3,001,23005.0,,1650.0,,2019-05-21,2019-05-24
01054,3,001,23003.0,,1000.0,,2019-05-21,2019-05-24
01054,3,001,23005.0,,1050.0,,2019-05-21,2019-05-26
01021,3,001,23003.0,,900.0,,2019-05-21,2019-05-26
01257,3,002,23018.0,,130.0,,2019-05-21,2019-05-26
01021,3,001,23003.0,,475.0,,2019-05-21,2019-05-26
01021,3,001,23029.0,,375.0,,2019-05-21,2019-05-23
01021,3,001,23003.0,,350.0,,2019-05-21,2019-05-24
01050,4,001,23022.0,,9900.0,,2019-05-21,2019-05-26
01013,4,001,23007.0,,9900.0,,2019-05-21,2019-05-26
01254,4,001,23022.0,,6600.0,,2019-05-21,2019-05-26
01093,4,001,23014.0,,4950.0,,2019-05-21,2019-05-26
01013,4,001,23023.0,,4950.0,,2019-05-21,2019-05-24
01007,4,001,23023.0,,4950.0,,2019-05-21,2019-05-26
01050,4,001,23029.0,,3300.0,,2019-05-21,2019-05-25
01013,4,001,23023.0,,3300.0,,2019-05-21,2019-05-26
01013,4,001,23023.0,,3300.0,,2019-05-21,2019-05-23
01013,4,001,23023.0,,3300.0,,2019-05-21,2019-05-26
01007,4,001,23023.0,,3300.0,,2019-05-21,2019-05-25
01018,4,001,23007.0,,1700.0,,2019-05-21,2019-05-25
01007,4,001,23013.0,,1650.0,,2019-05-21,2019-05-23
01018,4,001,23007.0,,1650.0,,2019-05-21,2019-05-26
01018,4,001,23023.0,,1700.0,,2019-05-21,2019-05-25
01018,4,001,23023.0,,1650.0,,2019-05-21,2019-05-26
01013,4,001,23023.0,,1650.0,,2019-05-21,2019-05-24
01018,4,001,23005.0,,850.0,,2019-05-21,2019-05-24
01050,4,001,23029.0,,450.0,,2019-05-21,2019-05-24
01050,4,001,23022.0,,100.0,,2019-05-21,2019-05-24
01009,5,001,23003.0,,13200.0,,2019-05-21,2019-05-26
01038,5,002,23003.0,,6250.0,,2019-05-21,2019-05-23
01009,5,001,23005.0,,6600.0,,2019-05-21,2019-05-23
01016,5,001,23005.0,,6600.0,,2019-05-21,2019-05-25
01009,5,001,23013.0,,4950.0,,2019-05-21,2019-05-26
01038,5,002,23008.0,,5000.0,,2019-05-21,2019-05-26
01016,5,001,23003.0,,4950.0,,2019-05-21,2019-05-23
01009,5,001,23005.0,,4950.0,,2019-05-21,2019-05-26
01016,5,001,23005.0,,4950.0,,2019-05-21,2019-05-26
01009,5,001,23003.0,,3300.0,,2019-05-21,2019-05-25
01009,5,001,23003.0,,3300.0,,2019-05-21,2019-05-23
01009,5,001,23006.0,,1650.0,,2019-05-21,2019-05-23
01009,5,001,23005.0,,1650.0,,2019-05-21,2019-05-26
01009,5,001,23005.0,,1650.0,,2019-05-21,2019-05-25
01038,5,002,23003.0,,1050.0,,2019-05-21,2019-05-23
01038,5,002,23003.0,,150.0,,2019-05-21,2019-05-24
01038,5,002,23003.0,,100.0,,2019-05-21,2019-05-23
01028,6,002,23014.0,,7250.0,,2019-05-21,2019-05-24
01027,6,002,23005.0,,7650.0,,2019-05-21,2019-05-26
01091,6,002,23030.0,,5150.0,,2019-05-21,2019-05-26
01014,6,001,23003.0,,6600.0,,2019-05-21,2019-05-23
01088,6,002,23030.0,,3050.0,,2019-05-21,2019-05-26
01107,6,002,23003.0,,3000.0,,2019-05-21,2019-05-24
01062,6,002,23007.0,,2500.0,,2019-05-21,2019-05-23
01091,6,002,23006.0,,2500.0,,2019-05-21,2019-05-25
01028,6,002,23004.0,,2700.0,,2019-05-21,2019-05-26
01014,6,001,23013.0,,1650.0,,2019-05-21,2019-05-26
01027,6,002,23005.0,,1650.0,,2019-05-21,2019-05-24
01027,6,002,23005.0,,1650.0,,2019-05-21,2019-05-25
01028,6,002,23005.0,,1650.0,,2019-05-21,2019-05-25
01028,6,002,23005.0,,1650.0,,2019-05-21,2019-05-23
01077,6,002,23028.0,,500.0,,2019-05-21,2019-05-25
01028,6,002,23004.0,,1650.0,,2019-05-21,2019-05-23
01028,6,002,23005.0,,1100.0,,2019-05-21,2019-05-24
01077,6,002,23007.0,,500.0,,2019-05-21,2019-05-24
01091,6,002,23007.0,,500.0,,2019-05-21,2019-05-24
01091,6,002,23030.0,,350.0,,2019-05-21,2019-05-25
01077,6,002,23006.0,,450.0,,2019-05-21,2019-05-25
01075,6,002,23020.0,,50.0,,2019-05-21,2019-05-23
01053,7,002,23003.0,,12500.0,,2019-05-21,2019-05-23
01125,7,001,23005.0,,9875.0,,2019-05-21,2019-05-26
01053,7,002,23008.0,,7500.0,,2019-05-21,2019-05-24
01017,7,001,23003.0,,6600.0,,2019-05-21,2019-05-24
01017,7,001,23004.0,,6600.0,,2019-05-21,2019-05-24
01125,7,001,23007.0,,3300.0,,2019-05-21,2019-05-24
01053,7,002,23013.0,,2500.0,,2019-05-21,2019-05-26
01017,7,001,23004.0,,3300.0,,2019-05-21,2019-05-25
01017,7,001,23004.0,,3300.0,,2019-05-21,2019-05-23
01167,7,001,23011.0,,1650.0,,2019-05-21,2019-05-23
01125,7,001,23005.0,,1675.0,,2019-05-21,2019-05-26
01017,7,001,23003.0,,1650.0,,2019-05-21,2019-05-26
01017,7,001,23004.0,,1650.0,,2019-05-21,2019-05-26
01067,8,001,23017.0,,29700.0,,2019-05-21,2019-05-26
01180,8,001,23007.0,,16500.0,,2019-05-21,2019-05-26
01180,8,001,23013.0,,11550.0,,2019-05-21,2019-05-24
01180,8,001,23007.0,,9900.0,,2019-05-21,2019-05-23
01157,8,001,23016.0,,6200.0,,2019-05-21,2019-05-26
01180,8,001,23013.0,,4950.0,,2019-05-21,2019-05-26
01180,8,001,23007.0,,3300.0,,2019-05-21,2019-05-24
01057,8,001,23005.0,,3300.0,,2019-05-21,2019-05-25
01040,8,001,23014.0,,1650.0,,2019-05-21,2019-05-25
01120,8,001,23006.0,,1650.0,,2019-05-21,2019-05-25
01157,8,001,23006.0,,1650.0,,2019-05-21,2019-05-25
01032,8,001,23023.0,,1875.0,,2019-05-21,2019-05-25
01180,8,001,23020.0,,200.0,,2019-05-21,2019-05-24
01032,8,001,23023.0,,875.0,,2019-05-21,2019-05-25
01120,8,001,23006.0,,100.0,,2019-05-21,2019-05-24
01157,8,001,23006.0,,100.0,,2019-05-21,2019-05-26
01074,1,002,23004.0,,7200.0,,2019-05-22,2019-05-27
01159,1,002,23004.0,,4200.0,,2019-05-22,2019-05-26
01097,1,001,23003.0,,3300.0,,2019-05-22,2019-05-24
01087,1,002,23005.0,,3350.0,,2019-05-22,2019-05-26
01159,1,002,23004.0,,3300.0,,2019-05-22,2019-05-24
01074,1,002,23004.0,,2850.0,,2019-05-22,2019-05-25
01086,1,002,23005.0,,1650.0,,2019-05-22,2019-05-27
01087,1,002,23005.0,,1650.0,,2019-05-22,2019-05-26
01031,1,002,23007.0,,1250.0,,2019-05-22,2019-05-26
01074,1,002,23004.0,,800.0,,2019-05-22,2019-05-24
01083,1,002,23005.0,,600.0,,2019-05-22,2019-05-25
01083,1,002,23013.0,,125.0,,2019-05-22,2019-05-25
01003,3,001,23002.0,,11550.0,,2019-05-22,2019-05-24
01041,3,001,23007.0,,9900.0,,2019-05-22,2019-05-27
01003,3,001,23034.0,,11550.0,,2019-05-22,2019-05-27
01135,3,001,23007.0,,8250.0,,2019-05-22,2019-05-24
01041,3,001,23027.0,,8250.0,,2019-05-22,2019-05-24
01258,3,001,23005.0,,8750.0,,2019-05-22,2019-05-24
01135,3,001,23001.0,,9900.0,,2019-05-22,2019-05-24
01135,3,001,23001.0,,6600.0,,2019-05-22,2019-05-27
01030,3,001,23007.0,,4475.0,,2019-05-22,2019-05-27
01135,3,001,23001.0,,4950.0,,2019-05-22,2019-05-24
01041,3,001,23007.0,,3300.0,,2019-05-22,2019-05-26
01003,3,001,23007.0,,3300.0,,2019-05-22,2019-05-24
01030,3,001,23027.0,,3300.0,,2019-05-22,2019-05-27
01021,3,001,23011.0,,1650.0,,2019-05-22,2019-05-26
01003,3,001,23013.0,,1650.0,,2019-05-22,2019-05-26
01003,3,001,23013.0,,1650.0,,2019-05-22,2019-05-26
01021,3,001,23007.0,,1650.0,,2019-05-22,2019-05-24
01003,3,001,23007.0,,1650.0,,2019-05-22,2019-05-27
01003,3,001,23007.0,,1650.0,,2019-05-22,2019-05-26
01054,3,001,23027.0,,1650.0,,2019-05-22,2019-05-24
01150,3,001,23027.0,,1700.0,,2019-05-22,2019-05-24
01003,3,001,23002.0,,1650.0,,2019-05-22,2019-05-25
01150,3,001,23027.0,,1650.0,,2019-05-22,2019-05-27
01135,3,001,23001.0,,1650.0,,2019-05-22,2019-05-25
01030,3,001,23007.0,,1125.0,,2019-05-22,2019-05-27
01021,3,001,23011.0,,25.0,,2019-05-22,2019-05-25
01103,4,001,23005.0,,13200.0,,2019-05-22,2019-05-25
01254,4,001,23029.0,,9900.0,,2019-05-22,2019-05-27
01093,4,001,23014.0,,8250.0,,2019-05-22,2019-05-26
01061,4,001,23029.0,,6600.0,,2019-05-22,2019-05-25
01103,4,001,23005.0,,6600.0,,2019-05-22,2019-05-27
01093,4,001,23014.0,,3950.0,,2019-05-22,2019-05-27
01061,4,001,23029.0,,3900.0,,2019-05-22,2019-05-24
01103,4,001,23005.0,,3300.0,,2019-05-22,2019-05-24
01103,4,001,23005.0,,3300.0,,2019-05-22,2019-05-25
01061,4,001,23029.0,,1650.0,,2019-05-22,2019-05-27
01103,4,001,23005.0,,1650.0,,2019-05-22,2019-05-27
01103,4,001,23005.0,,1650.0,,2019-05-22,2019-05-27
01095,4,001,23014.0,,600.0,,2019-05-22,2019-05-24
01103,4,001,23005.0,,500.0,,2019-05-22,2019-05-27
01050,4,001,23029.0,,100.0,,2019-05-22,2019-05-24
01015,5,001,23009.0,,6600.0,,2019-05-22,2019-05-26
01015,5,001,23009.0,,5400.0,,2019-05-22,2019-05-24
01015,5,001,23009.0,,5025.0,,2019-05-22,2019-05-27
01038,5,002,23023.0,,2675.0,,2019-05-22,2019-05-25
01009,5,001,23005.0,,1650.0,,2019-05-22,2019-05-25
01015,5,001,23008.0,,700.0,,2019-05-22,2019-05-26
01039,6,002,23008.0,,2875.0,,2019-05-22,2019-05-26
01028,6,002,23005.0,,3300.0,,2019-05-22,2019-05-24
01028,6,002,23005.0,,3250.0,,2019-05-22,2019-05-24
01034,6,002,23011.0,,1250.0,,2019-05-22,2019-05-24
01034,6,002,23006.0,,1425.0,,2019-05-22,2019-05-25
01039,6,002,23009.0,,650.0,,2019-05-22,2019-05-26
01039,6,002,23009.0,,450.0,,2019-05-22,2019-05-26
01017,7,001,23007.0,,9900.0,,2019-05-22,2019-05-26
01106,7,002,23003.0,,6375.0,,2019-05-22,2019-05-24
01104,7,002,23003.0,,5225.0,,2019-05-22,2019-05-27
01029,7,002,23006.0,,5000.0,,2019-05-22,2019-05-26
01017,7,001,23004.0,,4950.0,,2019-05-22,2019-05-26
01029,7,002,23003.0,,3750.0,,2019-05-22,2019-05-27
01104,7,002,23003.0,,3525.0,,2019-05-22,2019-05-26
01017,7,001,23007.0,,1650.0,,2019-05-22,2019-05-25
01029,7,002,23014.0,,1500.0,,2019-05-22,2019-05-27
01286,7,001,23006.0,,1650.0,,2019-05-22,2019-05-27
01286,7,001,23005.0,,1650.0,,2019-05-22,2019-05-25
01017,7,001,23004.0,,1650.0,,2019-05-22,2019-05-24
01017,7,001,23004.0,,1650.0,,2019-05-22,2019-05-27
01029,7,002,23003.0,,1375.0,,2019-05-22,2019-05-27
01029,7,002,23013.0,,625.0,,2019-05-22,2019-05-25
01085,8,001,23007.0,,21450.0,,2019-05-22,2019-05-24
01085,8,001,23003.0,,9900.0,,2019-05-22,2019-05-26
01025,8,001,23003.0,,9900.0,,2019-05-22,2019-05-25
01285,8,001,23006.0,,6600.0,,2019-05-22,2019-05-26
01085,8,001,23003.0,,4950.0,,2019-05-22,2019-05-27
01191,8,001,23028.0,,1650.0,,2019-05-22,2019-05-26
01109,8,002,23003.0,,4550.0,,2019-05-22,2019-05-24
01049,8,001,23007.0,,3300.0,,2019-05-22,2019-05-24
01049,8,001,23003.0,,3300.0,,2019-05-22,2019-05-26
01120,8,001,23006.0,,3300.0,,2019-05-22,2019-05-27
01109,8,002,23003.0,,3250.0,,2019-05-22,2019-05-27
01285,8,001,23006.0,,3300.0,,2019-05-22,2019-05-25
01049,8,001,23017.0,,2500.0,,2019-05-22,2019-05-27
01047,8,001,23024.0,,2100.0,,2019-05-22,2019-05-24
01047,8,001,23014.0,,2000.0,,2019-05-22,2019-05-25
01191,8,001,23028.0,,850.0,,2019-05-22,2019-05-26
01085,8,001,23003.0,,1650.0,,2019-05-22,2019-05-26
01049,8,001,23008.0,,1650.0,,2019-05-22,2019-05-24
01120,8,001,23006.0,,1650.0,,2019-05-22,2019-05-24
01109,8,002,23003.0,,1700.0,,2019-05-22,2019-05-24
01049,8,001,23025.0,,1250.0,,2019-05-22,2019-05-24
01025,8,001,23008.0,,1250.0,,2019-05-22,2019-05-26
01025,8,001,23007.0,,1000.0,,2019-05-22,2019-05-25
01032,8,001,23011.0,,750.0,,2019-05-22,2019-05-25
01046,8,001,23012.0,,750.0,,2019-05-22,2019-05-24
01120,8,001,23006.0,,900.0,,2019-05-22,2019-05-26
01049,8,001,23008.0,,850.0,,2019-05-22,2019-05-25
01046,8,001,23012.0,,550.0,,2019-05-22,2019-05-25
01109,8,002,23003.0,,500.0,,2019-05-22,2019-05-24
01032,8,001,23007.0,,250.0,,2019-05-22,2019-05-25
01025,8,001,23020.0,,40.0,,2019-05-22,2019-05-26
01051,1,001,23027.0,,10000.0,,2019-05-23,2019-05-26
01048,1,001,23027.0,,6600.0,,2019-05-23,2019-05-26
01051,1,001,23004.0,,6850.0,,2019-05-23,2019-05-26
01001,1,001,23001.0,,6500.0,,2019-05-23,2019-05-27
01287,1,001,23003.0,,4950.0,,2019-05-23,2019-05-26
01001,1,001,23001.0,,5325.0,,2019-05-23,2019-05-28
01001,1,001,23011.0,,2900.0,,2019-05-23,2019-05-27
01155,1,001,23013.0,,3300.0,,2019-05-23,2019-05-27
01287,1,001,23007.0,,3350.0,,2019-05-23,2019-05-25
01051,1,001,23007.0,,3350.0,,2019-05-23,2019-05-27
01001,1,001,23027.0,,3300.0,,2019-05-23,2019-05-25
01287,1,001,23003.0,,3300.0,,2019-05-23,2019-05-25
01287,1,001,23003.0,,3300.0,,2019-05-23,2019-05-28
01048,1,001,23027.0,,3300.0,,2019-05-23,2019-05-27
01048,1,001,23027.0,,3300.0,,2019-05-23,2019-05-27
01203,1,002,23004.0,,3350.0,,2019-05-23,2019-05-27
01051,1,001,23004.0,,3300.0,,2019-05-23,2019-05-25
01089,1,002,23014.0,,2125.0,,2019-05-23,2019-05-27
01048,1,001,23011.0,,1650.0,,2019-05-23,2019-05-27
01089,1,002,23017.0,,1650.0,,2019-05-23,2019-05-28
01051,1,001,23007.0,,1650.0,,2019-05-23,2019-05-27
01203,1,002,23004.0,,1650.0,,2019-05-23,2019-05-27
01001,1,001,23011.0,,1050.0,,2019-05-23,2019-05-28
01155,1,001,23004.0,,1000.0,,2019-05-23,2019-05-25
01155,1,001,23013.0,,575.0,,2019-05-23,2019-05-27
01230,1,002,23007.0,,500.0,,2019-05-23,2019-05-27
01089,1,002,23017.0,,500.0,,2019-05-23,2019-05-26
01001,1,001,23011.0,,25.0,,2019-05-23,2019-05-26
01012,3,001,23003.0,,26700.0,,2019-05-23,2019-05-28
01278,3,001,23027.0,,12500.0,,2019-05-23,2019-05-27
01278,3,001,23034.0,,6600.0,,2019-05-23,2019-05-27
01279,3,001,23034.0,,6600.0,,2019-05-23,2019-05-28
01278,3,001,23034.0,,6600.0,,2019-05-23,2019-05-27
01092,3,001,23019.0,,1000.0,,2019-05-23,2019-05-28
01143,3,001,23034.0,,4950.0,,2019-05-23,2019-05-28
01143,3,001,23034.0,,4950.0,,2019-05-23,2019-05-27
01045,3,001,23011.0,,3300.0,,2019-05-23,2019-05-26
01279,3,001,23034.0,,4950.0,,2019-05-23,2019-05-25
01143,3,001,23007.0,,3300.0,,2019-05-23,2019-05-27
01030,3,001,23007.0,,3300.0,,2019-05-23,2019-05-27
01012,3,001,23027.0,,3350.0,,2019-05-23,2019-05-27
01279,3,001,23014.0,,3000.0,,2019-05-23,2019-05-27
01030,3,001,23027.0,,3350.0,,2019-05-23,2019-05-28
01278,3,001,23034.0,,3300.0,,2019-05-23,2019-05-26
01278,3,001,23034.0,,3300.0,,2019-05-23,2019-05-25
01092,3,001,23020.0,,600.0,,2019-05-23,2019-05-25
